Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Age (product.metafields.custom.age),Brand (product.metafields.custom.brand),Color (product.metafields.shopify.color-pattern),Earring design (product.metafields.shopify.earring-design),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
sc22009166rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC22009190RD_SC22009166RD.JPG,2,Diamond Earrings,,,,,,,,,,,,,,,,,,
sc22009296rd,Diamond Earrings,14 Karat Yellow Gold Dome Huggies<br>Diamond Carat Weight: 0.08CT<br>Kate Colln Shy Creation,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, Everyday, For Her, For Mom, Gift, Helios Migrated, Hoop, Round, Stackable",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC22009296RD,0.0,shopify,0,deny,manual,1540.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC22009296RD.JPG,1,Diamond Earrings,false,Diamond Earrings,,943,Shy Creation,,,,,,,,,,g,,326.80,active
sc22009296rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC22009296RD.JPG,2,Diamond Earrings,,,,,,,,,,,,,,,,,,
sc22009423d0-75,Diamond Earrings,14 Karat Solid Yellow Gold<br>Diamond Croissant Style Hoops<br>Diamond Carat Weight: 0.54<br>Hoop Width: 0.75 Inch<br>Kate Colln Shy Creation,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, For Her, For Mom, Gift, Helios Migrated, Hoop, Round, Statement, Wedding",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC22009423D0.75,0.0,shopify,0,deny,manual,5480.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC22009423D0.75.JPG,1,Diamond Earrings,false,Diamond Earrings,,943,Shy Creation,,,,,,,,,,g,,1285.70,active
sc22009423d0-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC22009423D0.75.JPG,2,Diamond Earrings,,,,,,,,,,,,,,,,,,
sc55025194,Diamond Earrings,14 Karat Yellow Gold Dangling Pearl Huggies<br>Diamond Carat Weight: 0.05CT<br>Cultured Fresh Water Pearl Dangle,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, Drop/Dangle, For Her, For Mom, Gift, Helios Migrated, Round",true,Material,14 Karat Gold,,Stone Type,"Natural Diamond, Pearls",,Metal Color,Yellow Gold,,SC55025194,0.0,shopify,0,deny,manual,890.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55025194.JPG,1,Diamond Earrings,false,Diamond Earrings,,943,Shy Creation,,,,,,,,,,g,,212.85,active
sc55025194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC55025194.JPG,2,Diamond Earrings,,,,,,,,,,,,,,,,,,
sc55010751,Diamond Earrings,14 Karat Yellow Gold Diamond Dangle Earrings<br>Diamond Carat Weight: 0.27CT<br>Tassel Dangle Cable Chain,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, Drop/Dangle, For Her, For Mom, Gift, Helios Migrated, Round, Statement, Wedding",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC55010751,0.0,shopify,0,deny,manual,1340.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55010751.JPG,1,Diamond Earrings,false,Diamond Earrings,,1056,Shy Creation,,,,,,,,,,g,,731.00,active
sc55022842,Diamond Earrings,14 Karat Yellow Gold Star Huggie Earrings<br>Diamond Carat Weight: 0.10CT<br>Kate Colln Shy Creation,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, For Her, For Mom, Gift, Helios Migrated, Hoop, Round, Stackable",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC55022842,0.0,shopify,0,deny,manual,1120.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55022842.JPG,1,Diamond Earrings,false,Diamond Earrings,,1131,Shy Creation,,,,,,,,,,g,,266.60,active
sc55022842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC55022842_SC55023013.JPG,2,Diamond Earrings,,,,,,,,,,,,,,,,,,
sc22007667,Diamond Earrings,14 Karat Solid Rose Gold<br>Round Diamond Bezel Huggie<br>Diamond Total Carat Weight: 0.06,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, Everyday, For Her, For Mom, Gift, Helios Migrated, Hoop, Round, Stackable",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Rose Gold,,SC22007667,0.0,shopify,0,deny,manual,730.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC22007667.JPG,1,Diamond Earrings,false,Diamond Earrings,,1134,Shy Creation,,,,,,,,,,g,,169.85,active
sc22008280,Diamond Earrings,14 Karat Yellow Gold Snkae Huggie Earrings<br>Diamond Carat Weight: 0.11CT<br>Green Emeralds Carat Weight: 0.07CT<br>Kate Colln Shy Creation,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, Everyday, For Her, For Mom, Gift, Helios Migrated, Hoop, Round",true,Material,14 Karat Gold,,Stone Type,"Natural Diamond, Birthstone",,Metal Color,Yellow Gold,,SC22008280,0.0,shopify,0,deny,manual,795.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC22008280_B.JPG,1,Diamond Earrings,false,Diamond Earrings,,1134,Shy Creation,,,,,,,,,,g,,249.40,active
sc22008280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC22008280.JPG,2,Diamond Earrings,,,,,,,,,,,,,,,,,,
sc55012060,Diamond Earrings,Diamond Double Stud Chain Earrings<br>14 Karat Yellow Gold<br>Diamond Total Carat Weight: 0.09,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, Drop/Dangle, For Her, For Mom, Gift, Helios Migrated, Round",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC55012060,0.0,shopify,0,deny,manual,795.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55012060.JPG,1,Diamond Earrings,false,Diamond Earrings,,1134,Shy Creation,,,,,,,,,,g,,212.85,active
sc55012060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC55012060.JPG,2,Diamond Earrings,,,,,,,,,,,,,,,,,,
sc22007645,Diamond Earrings,14 Karat Solid Yellow Gold<br>Diamond Solitaire Bezel Earrings<br>Diamond Total Carat Weight: 0.14,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, Everyday, For Her, For Mom, Gift, Helios Migrated, Hoop, Round, Stackable",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC22007645,0.0,shopify,0,deny,manual,795.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC22007645.JPG,1,Diamond Earrings,false,Diamond Earrings,,1134,Shy Creation,,,,,,,,,,g,,212.85,active
sc22008728d0-70,Diamond Earrings,14 Karat Solid Yellow Gold Hoop<br>Style: Beaded Gold With Diamond Pave<br>Diamond Carat Weight: 0.56CT<br>Kate Colln Shy Creation,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, For Her, For Mom, Gift, Helios Migrated, Hoop, Round, Statement",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC22008728D0.70,0.0,shopify,0,deny,manual,2360.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC22008728D0.70.JPG,1,Diamond Earrings,false,Diamond Earrings,,1134,Shy Creation,,,,,,,,,,g,,640.70,active
sc22008728d0-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC22008728D0.70_SC22008707D0.70.JPG,2,Diamond Earrings,,,,,,,,,,,,,,,,,,
sc55009013,Diamond Earrings,14 Karat Yellow Gold Diamond Pave Huggies<br>Diamond Carat Weight: 0.17CT<br>Kate Colln Shy Creation,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, Everyday, For Her, For Mom, Gift, Helios Migrated, Hoop, Round, Stackable",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC55009013,0.0,shopify,0,deny,manual,995.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55009013.JPG,1,Diamond Earrings,false,Diamond Earrings,,1134,Shy Creation,,,,,,,,,,g,,279.50,active
sc55004582,Diamond Earrings,14 Karat Yellow Gold Pave Hoop Earrings<br>Diamond Carat Weight: 0.21CT<br>0.60 Inch Wide Hoops,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, Everyday, For Her, For Mom, Gift, Helios Migrated, Hoop, Round, Stackable",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC55004582,0.0,shopify,0,deny,manual,995.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55004582B.JPG,1,Diamond Earrings,false,Diamond Earrings,,1248,Shy Creation,,,,,,,,,,g,,322.50,active
sc55004582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55004582.JPG,2,Diamond Earrings,,,,,,,,,,,,,,,,,,
sc55004582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC55004582.JPG,3,Diamond Earrings,,,,,,,,,,,,,,,,,,
sc55023239h0-65-2,Diamond Earrings,KATE COLLN<br>14KYG 0.18CT HOOP,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, Everyday, For Her, For Mom, Gift, Helios Migrated, Hoop, Round, Stackable",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC55023239H0.65-2,0.0,shopify,0,deny,manual,1200.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55023239H0.65.JPG,1,Diamond Earrings,false,Diamond Earrings,,1248,Shy Creation,,,,,,,,,,g,,341.85,active
sc55023239h0-65-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC55023239H0.65.JPG,2,Diamond Earrings,,,,,,,,,,,,,,,,,,
sc55023239h0-65-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC55023323_SC55023191_SC55023239H0.65.JPG,3,Diamond Earrings,,,,,,,,,,,,,,,,,,
sc55023239h0-65,Diamond Earrings,Kate Collection<br>Diamond Huggie Fashion Earring<br>14 Karat Yellow Gold<br>Diamond Total Carat Weight: 0.12,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, Everyday, For Her, For Mom, Gift, Helios Migrated, Hoop, Round, Stackable",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC55023239H0.65,0.0,shopify,0,deny,manual,750.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55023239H0.65.JPG,1,Diamond Earrings,false,Diamond Earrings,,1248,Shy Creation,,,,,,,,,,g,,245.10,active
sc55023239h0-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC55023239H0.65.JPG,2,Diamond Earrings,,,,,,,,,,,,,,,,,,
sc55023239h0-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC55023323_SC55023191_SC55023239H0.65.JPG,3,Diamond Earrings,,,,,,,,,,,,,,,,,,
sc55024413,Diamond Earrings,Kate Collection<br>Diamond Oval Earrings<br>14 Karat White And Yellow Gold<br>Diamond Total Carat Weight: 0.29,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, For Her, For Mom, Gift, Helios Migrated, Round, Stackable, Stud",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,"Two-Tone, Yellow Gold",,SC55024413,0.0,shopify,0,deny,manual,1430.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55024413.JPG,1,Diamond Earrings,false,Diamond Earrings,,1248,Shy Creation,,,,,,,,,,g,,427.85,active
sc55023323,Diamond Earrings,14 Karat Yellow Gold Baguette Hoops<br>Diamond Carat Weight: 0.23CT<br>Kate Colln Shy Creation,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, Emerald, Everyday, For Her, For Mom, Gift, Helios Migrated, Hoop, Stackable",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC55023323,0.0,shopify,0,deny,manual,1000.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55023323.JPG,1,Diamond Earrings,false,Diamond Earrings,,1249,Shy Creation,,,,,,,,,,g,,279.50,active
sc55023323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC55023323_SC55023191_SC55023239H0.65.JPG,2,Diamond Earrings,,,,,,,,,,,,,,,,,,
sc55021570,Diamond Earrings,14 Karat Solid Yellow Gold<br>Kate Collection<br>Diamond Bezel Cross Stud Earring<br>Diamond Total Carat Weight: 0.11,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, Everyday, Faith & Milestones, For Her, For Mom, Gift, Helios Migrated, Round, Stud",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC55021570,0.0,shopify,0,deny,manual,770.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55021570.JPG,1,Diamond Earrings,false,Diamond Earrings,,1432,Shy Creation,,,,,,,,,,g,,167.70,active
sc55021570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC55021570.JPG,2,Diamond Earrings,,,,,,,,,,,,,,,,,,
sc22007640,Diamond Earrings,14 Karat Solid Rose Gold<br>Kate Collection<br>Diamond Solitaire Hamsa Earring Stud<br>Diamond Total Carat Weight: 0.06,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, Everyday, For Her, For Mom, Gift, Helios Migrated, Round, Solitaire, Stackable, Stud",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Rose Gold,,SC22007640,0.0,shopify,0,deny,manual,720.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC22007640.JPG,1,Diamond Earrings,false,Diamond Earrings,,1432,Shy Creation,,,,,,,,,,g,,154.80,active
sc55021769,Diamond Earrings,14 Karat Yellow Gold 'X' Stud Earrings<br>Diamond Carat Weight: 0.15CT<br>Kate Colln Shy Creation,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, For Her, For Mom, Gift, Helios Migrated, Round, Statement, Stud",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC55021769,0.0,shopify,0,deny,manual,1060.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55021769.JPG,1,Diamond Earrings,false,Diamond Earrings,,1432,Shy Creation,,,,,,,,,,g,,249.40,active
sc55021769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC55021769.JPG,2,Diamond Earrings,,,,,,,,,,,,,,,,,,
sc55008915,Diamond Earrings,14 Karat White Gold 'X' Stud Earrings<br>Baguette And Round Diamonds<br>Diamond Carat Weight: 0.27CT<br>Kate Colln Shy Creation,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, Emerald, Everyday, For Her, For Mom, Gift, Helios Migrated, Round, Stackable, Stud",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,White Gold,,SC55008915,0.0,shopify,0,deny,manual,960.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55008915.JPG,1,Diamond Earrings,false,Diamond Earrings,,1432,Shy Creation,,,,,,,,,,g,,249.40,active
sc55001383,Diamond Earrings,14 Karat Solid Yellow Gold<br>Kate Collection<br>Arrow Diamond Stud Earring<br>Diamond Total Carat Weight: 0.05,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, Everyday, For Her, For Mom, Gift, Helios Migrated, Round, Stackable, Stud",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC55001383,0.0,shopify,0,deny,manual,570.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55001383.JPG,1,Diamond Earrings,false,Diamond Earrings,,1432,Shy Creation,,,,,,,,,,g,,129.00,active
sc55020452,Diamond Earrings,Kate Collection<br>Diamond French Pave X Studs<br>14 Karat Yellow Gold<br>Diamond Total Carat Weight: 0.21,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, Everyday, For Her, For Mom, Gift, Helios Migrated, Round, Stackable, Statement, Stud",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC55020452,0.0,shopify,0,deny,manual,1510.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55020452.JPG,1,Diamond Earrings,false,Diamond Earrings,,1432,Shy Creation,,,,,,,,,,g,,352.60,active
sc55005960v2,Diamond Earrings,14 Karat White Gold Double Huggie Hoops<br>Diamond Carat Weight: 0.12<br>Kate Colln Shy Creation,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, Everyday, For Her, For Mom, Gift, Helios Migrated, Hoop, Round, Stackable",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,White Gold,,SC55005960V2,0.0,shopify,0,deny,manual,995.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55005960V2.JPG,1,Diamond Earrings,false,Diamond Earrings,,1432,Shy Creation,,,,,,,,,,g,,318.20,active
sc55005960v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC55005960V2.JPG,2,Diamond Earrings,,,,,,,,,,,,,,,,,,
sc22004732,Diamond Earrings,Bella Collection<br>Diamond French Pave Oval Stud<br>14 Karat White Gold<br>Diamond Total Carat Weight: 0.99,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, For Her, For Mom, Gift, Helios Migrated, Round, Statement, Stud",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,White Gold,,SC22004732,0.0,shopify,0,deny,manual,2800.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC22004732.JPG,1,Diamond Earrings,false,Diamond Earrings,,1432,Shy Creation,,,,,,,,,,g,,739.60,active
sc22007663,Diamond Earrings,14 Karat Solid Yellow Gold<br>Colette Collection<br>3 Solitaire Diamond Huggie<br>Diamond Total Carat Weight: 0.06,Shy Creation,Apparel & Accessories > Jewelry > Earrings,Earrings,"Anniversary, Birthday, Category 150, Everyday, For Her, For Mom, Gift, Helios Migrated, Hoops, Round, Stackable",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC22007663,0.0,shopify,0,deny,manual,660.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC22007663.JPG,1,Diamond Earrings,false,Diamond Earrings,,1467,Shy Creation,,,,,,,,,,g,,146.20,active
er16569r10y4jjj,Diamond Semi-Mount Rings,14 Karat Yellow Gold Semi Mount<br>Center Stone Carat Weight: 2.5CT<br>Band Thickness 1.7mm<br>S1924989 #234,Gabriel & Co,Apparel & Accessories > Jewelry > Rings > Engagement Rings,,"Category 140, Contemporary, Cushion, For Her, For Mom, Helios Migrated, Princess, Round, Semi Mount, Solitaire, Wedding",true,Material,14 Karat Gold,,Metal Color,Yellow Gold,,,,,ER16569R10Y4JJJ,0.0,shopify,0,deny,manual,1675.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/ER16569R10Y4JJJ-4.jpg,1,Diamond Semi-Mount Rings,false,Diamond Semi-Mount Rings,,621,Gabriel & Co.,,,,,,,,,,g,,420.00,active
er16569r10y4jjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/ER16569R10Y4JJJ-1.jpg,2,Diamond Semi-Mount Rings,,,,,,,,,,,,,,,,,,
er16569r10y4jjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/ER16569R10Y4JJJ-3.jpg,3,Diamond Semi-Mount Rings,,,,,,,,,,,,,,,,,,
er16569r10y4jjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/ER16569R10Y4JJJ-2.jpg,4,Diamond Semi-Mount Rings,,,,,,,,,,,,,,,,,,
er16569r10y4jjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/ER16569R10Y4JJJ-5.jpg,5,Diamond Semi-Mount Rings,,,,,,,,,,,,,,,,,,
